building_name,detail_url,district,rent,thumbnailurl,page,agent_url,created_at,last_crawl,updated_at,num_flats,floor,estate,num_blocks,saleable_area,address,tel_qrcode,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony
半島豪庭,https://www.28hse.com/rent/residential/property-1655696,紅磡,23200.0,https://i1.28hse.com/2021/04/202104011651284528925_thumb.jpg,11,https://www.28hse.com/agent/796,2021-04-01,1618628920.4012115,2021-04-11,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,590.0,紅荔道8號https://i1.28hse.com/2021/04/20210401045149FG6YZ6kv2Fvs_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1657272,紅磡,17000.0,https://i1.28hse.com/2021/04/202104021530363061235_thumb.jpg,11,https://www.28hse.com/agent/796,2021-04-02,1618628923.1178565,2021-04-11,2470.0,low,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,481.0,愛景街8號https://i1.28hse.com/2021/04/20210402033144U4eYnrL3MR5F_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,15.0,True,False,False,True,False,False,False,False,False,False,False,False
高發大廈,https://www.28hse.com/rent/residential/property-1656988,紅磡,12000.0,https://i1.28hse.com/2021/04/202104021345568961924_thumb.jpg,11,https://www.28hse.com/agent/2652,2021-04-02,1618628926.0528975,2021-04-11,120.0,high,高發大廈九龍 紅磡屋苑樓齡: 56 年顯示高發大廈屋苑的更多資料,1.0,381.0,漆咸道北387-393A號https://i1.28hse.com/2021/04/20210402013626yS9yGVsnKeAq_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,56.0,15.0,False,False,False,False,False,False,True,False,False,False,False,False
昇御門,https://www.28hse.com/rent/residential/property-1517582,紅磡,13900.0,https://i1.28hse.com/2021/04/202104131728074160015_thumb.jpg,11,https://www.28hse.com/agent/2652,2021-04-06,1618628929.2081876,2021-04-13,334.0,low,昇御門九龍 紅磡屋苑樓齡: 9 年顯示昇御門屋苑的更多資料,2.0,306.0,漆咸道北388號https://i1.28hse.com/2021/04/202104130525113GcmB3dLbtsa_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,9.0,11.0,True,True,False,True,True,True,False,True,True,False,True,True
海逸豪園,https://www.28hse.com/rent/residential/property-1625386,紅磡,34500.0,https://i1.28hse.com/2021/03/202103121636317386535_thumb.jpg,11,https://www.28hse.com/agent/3108,2021-04-11,1618628932.1998894,2021-04-11,4735.0,mid,海逸豪園九龍 紅磡屋苑樓齡: 20 年顯示海逸豪園屋苑的更多資料,25.0,1125.0,海逸道8號https://i1.28hse.com/2021/03/20210316105341ZX2Aa5UhpybK_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,20.0,6.0,True,False,True,False,True,False,False,True,True,False,True,False
海濱南岸,https://www.28hse.com/rent/residential/property-1670394,紅磡,18800.0,https://i1.28hse.com/2021/04/202104111727042586227_thumb.jpg,11,https://www.28hse.com/agent/3162,2021-04-11,1618628936.455856,2021-04-11,2470.0,unknown,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,481.0,愛景街8號https://i1.28hse.com/2021/04/20210411052754VaKk8U8LRQpV_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,6.0,True,False,True,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1661562,紅磡,14500.0,https://i1.28hse.com/2021/04/202104051426348502099_thumb.jpg,11,https://www.28hse.com/agent/1033,2021-04-05,1618628939.530374,2021-04-11,1008.0,mid,環海‧東岸九龍 紅磡座數及單位: 1B座J屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/04/20210405022939d5vgt6NUmhfh_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,3.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1660947,紅磡,10000.0,https://i1.28hse.com/2021/04/202104041941048289465_thumb.jpg,11,https://www.28hse.com/agent/1033,2021-04-04,1618628942.26277,2021-04-11,1008.0,unknown,環海‧東岸九龍 紅磡座數及單位: 1B座H屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,197.0,祟安街23號https://i1.28hse.com/2021/04/20210404074140cZjP1JuUVeSb_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,3.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1659349,紅磡,16500.0,https://i1.28hse.com/2021/04/202104031807013932230_thumb.jpg,11,https://www.28hse.com/agent/1033,2021-04-03,1618628945.1827273,2021-04-11,1008.0,unknown,環海‧東岸九龍 紅磡座數及單位: 1座H屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,409.0,祟安街23號https://i1.28hse.com/2021/04/20210403060822UdwSXpGQBrAB_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,3.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False
單幢樓房,https://www.28hse.com/rent/residential/property-937220,紅磡,11000.0,https://i1.28hse.com/2021/02/202102010515042826742_thumb.jpg,11,https://www.28hse.com/agent/598,2021-03-27,1618628947.8799155,2021-04-11,1008.0,high,單幢樓房九龍 紅磡,1.0,217.0,單幢樓房https://i1.28hse.com/2021/04/20210411033022zwJF9D4xyVRE_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,18.0,21.0,False,False,False,False,False,False,True,False,False,False,False,False
海濱南岸,https://www.28hse.com/rent/residential/property-1654130,紅磡,17500.0,https://i1.28hse.com/2021/03/202103311719494391660_thumb.jpg,11,https://www.28hse.com/agent/739,2021-03-31,1618628951.0370154,2021-04-11,2470.0,mid,海濱南岸九龍 紅磡屋苑樓齡: 13 年顯示海濱南岸屋苑的更多資料,7.0,432.0,愛景街8號https://i1.28hse.com/2021/03/20210331051945WWvm7URFt7p5_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,13.0,17.0,False,False,False,False,True,True,False,True,True,False,True,False
海濱南岸,https://www.28hse.com/rent/residential/property-1659909,紅磡,22000.0,https://i1.28hse.com/2021/04/202104041038344365308_thumb.jpg,11,https://www.28hse.com/agent/739,2021-04-04,1618628954.1974535,2021-04-11,2470.0,mid,海濱南岸九龍 紅磡屋苑樓齡: 12 年顯示海濱南岸屋苑的更多資料,7.0,592.0,愛景街8號https://i1.28hse.com/2021/04/20210404103828pgZbyyCPSMKm_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,12.0,13.0,False,False,False,False,False,False,False,False,False,False,False,False
悅目,https://www.28hse.com/rent/residential/property-1664459,紅磡,18800.0,https://i1.28hse.com/2021/04/202104111252282309989_thumb.jpg,11,https://www.28hse.com/agent/598,2021-04-07,1618628956.8961608,2021-04-11,216.0,high,悅目九龍 紅磡屋苑樓齡: 5 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/04/20210411125314ThzJv2ka2YcV_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,5.0,10.0,True,True,False,False,True,True,False,False,False,False,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1669932,紅磡,38000.0,https://i1.28hse.com/2021/04/202104111330064365204_thumb.jpg,11,https://www.28hse.com/agent/3162,2021-04-11,1618628959.9366982,2021-04-11,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,791.0,紅荔道8號https://i1.28hse.com/2021/04/20210411013015mbG39fN4sznN_desktop.jpg ,/assets/img/image.png,3.0,2.0,False,20.0,6.0,False,False,False,False,True,True,False,True,True,True,True,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1660729,紅磡,18000.0,https://i1.28hse.com/2021/04/20210416001227513561_thumb.jpg,12,https://www.28hse.com/agent/1599,2021-04-04,1618628962.9183655,2021-04-16,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,362.0,祟安街23號https://i1.28hse.com/2021/04/2021040406054682kDnNF5VFGW_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,13.0,True,False,True,False,False,False,False,False,True,False,False,True
協輝大廈,https://www.28hse.com/rent/residential/property-1595707,紅磡,13500.0,https://i1.28hse.com/2021/04/202104101749415269820_thumb.jpg,12,https://www.28hse.com/agent/643,2021-03-24,1618628965.5955613,2021-04-10,64.0,high,協輝大廈九龍 紅磡屋苑樓齡: 28 年顯示協輝大廈屋苑的更多資料,1.0,397.0,差館里9號https://i1.28hse.com/2021/04/20210410054615p26AL3Y7a8jY_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,28.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False
海青閣,https://www.28hse.com/rent/residential/property-1649979,紅磡,12800.0,https://i1.28hse.com/2021/03/202103282332477720452_thumb.jpg,12,https://www.28hse.com/agent/598,2021-03-28,1618628968.822633,2021-04-10,39.0,mid,海青閣九龍 紅磡屋苑樓齡: 26 年顯示海青閣屋苑的更多資料,1.0,352.0,馬頭圍道88號https://i1.28hse.com/2021/04/20210409114536a4eDX8Bk4gsf_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,26.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False
紅磡灣中心,https://www.28hse.com/rent/residential/property-1650440,紅磡,16500.0,https://i1.28hse.com/2021/04/202104031852532989142_thumb.jpg,12,https://www.28hse.com/agent/598,2021-03-29,1618628971.3547778,2021-04-10,838.0,high,紅磡灣中心九龍 紅磡屋苑樓齡: 42 年顯示紅磡灣中心屋苑的更多資料,11.0,411.0,必嘉街108號https://i1.28hse.com/2021/03/20210329024900reYR14BbQgRh_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,42.0,19.0,True,True,False,False,True,True,False,True,False,False,True,False
單幢樓房,https://www.28hse.com/rent/residential/property-1669066,紅磡,14500.0,https://i1.28hse.com/2021/04/202104101708183203373_thumb.jpg,12,https://www.28hse.com/agent/574,2021-04-10,1618628974.7220685,2021-04-10,1008.0,high,單幢樓房九龍 紅磡屋苑樓齡: 26 年,1.0,379.0,庇利街23號https://i1.28hse.com/2021/04/20210410050929XjF3J3tjed5s_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,26.0,7.0,True,True,True,False,True,True,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1668906,紅磡,12800.0,https://i1.28hse.com/2021/04/202104101557266056620_thumb.jpg,12,https://www.28hse.com/agent/394,2021-04-10,1618628978.1174822,2021-04-10,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,257.0,祟安街23號https://i1.28hse.com/2021/04/20210410035737paNpz4Vw6ynj_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,3.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1663799,紅磡,10300.0,https://i1.28hse.com/2021/04/202104071332333436381_thumb.jpg,12,https://www.28hse.com/agent/380,2021-04-07,1618628980.8255296,2021-04-10,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,217.0,祟安街23號https://i1.28hse.com/2021/04/20210407013226mxhpSzbnVDP3_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1663794,紅磡,11000.0,https://i1.28hse.com/2021/04/202104071329131098391_thumb.jpg,12,https://www.28hse.com/agent/380,2021-04-07,1618628987.4077663,2021-04-10,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,194.0,祟安街23號https://i1.28hse.com/2021/04/20210407013000SFFwsYPkw6Qh_desktop.jpg ,/assets/img/image.png,0.0,1.0,False,3.0,10.0,True,False,False,False,False,False,False,False,False,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1648768,紅磡,14500.0,https://i1.28hse.com/2021/03/202103272105281197296_thumb.jpg,12,https://www.28hse.com/agent/719,2021-03-27,1618628990.657066,2021-04-10,1008.0,high,紅磡單幢樓房Hung Hom Single Building九龍 紅磡,1.0,350.0,紅磡 紅磡單幢樓房,/assets/img/image.png,2.0,1.0,False,18.0,21.0,False,False,False,False,True,False,True,False,False,True,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1655226,紅磡,15300.0,https://i1.28hse.com/2021/04/202104121338093954946_thumb.jpg,12,https://www.28hse.com/agent/739,2021-04-01,1618628993.0790277,2021-04-12,2744.0,mid,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,445.0,民泰街39號https://i1.28hse.com/2021/04/20210401014457ansbqE6Y7MhT_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,16.0,True,True,False,False,True,True,True,False,False,True,False,False
半島豪庭,https://www.28hse.com/rent/residential/property-1668313,紅磡,20000.0,https://i1.28hse.com/2021/04/202104101115334396830_thumb.jpg,12,https://www.28hse.com/agent/1771,2021-04-10,1618628995.8224125,2021-04-10,669.0,low,半島豪庭九龍 紅磡屋苑樓齡: 20 年顯示半島豪庭屋苑的更多資料,5.0,590.0,紅荔道8號https://i1.28hse.com/2021/04/202104101110141TEHvg4wzK8R_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,20.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False
黃埔新村,https://www.28hse.com/rent/residential/property-1668295,紅磡,12800.0,https://i1.28hse.com/2021/04/202104101057371174458_thumb.jpg,12,https://www.28hse.com/agent/467,2021-04-10,1618628998.4298007,2021-04-10,2744.0,mid,黃埔新村九龍 紅磡屋苑樓齡: 43 年顯示黃埔新村屋苑的更多資料,25.0,321.0,民泰街39號https://i1.28hse.com/2021/04/20210410105734g5Smard3fXC7_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,43.0,7.0,False,False,False,False,True,True,True,True,False,False,True,False
怡輝大廈,https://www.28hse.com/rent/residential/property-1668197,紅磡,10800.0,https://i1.28hse.com/2021/04/202104100153105826737_thumb.jpg,12,,2021-04-10,1618629001.3547747,2021-04-10,150.0,high,怡輝大廈九龍 紅磡座數及單位: C屋苑樓齡: 36 年顯示怡輝大廈屋苑的更多資料,1.0,237.0,漆咸道北423-433號https://i1.28hse.com/2021/04/20210410020043kDEF6PEaQcXP_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,36.0,7.0,True,False,True,True,True,True,False,False,False,True,False,False
單幢樓房,https://www.28hse.com/rent/residential/property-669739,紅磡,14000.0,https://i1.28hse.com/2021/03/202103282238533382352_thumb.jpg,12,https://www.28hse.com/agent/598,2021-03-28,1618629004.2312784,2021-04-10,1008.0,mid,單幢樓房九龍 紅磡,1.0,321.0,單幢樓房https://i1.28hse.com/2021/03/20210328103946txwj9awte4r3_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,18.0,20.0,False,False,False,False,False,False,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1668145,紅磡,10500.0,https://i1.28hse.com/2021/04/202104092322055750911_thumb.jpg,13,https://www.28hse.com/agent/1623,2021-04-09,1618629007.980832,2021-04-15,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,217.0,祟安街23號https://i1.28hse.com/2021/04/20210415032807zzzgpRPcZZRh_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,3.0,7.0,True,True,False,True,True,True,False,False,True,False,False,True
環海‧東岸,https://www.28hse.com/rent/residential/property-1656564,紅磡,12500.0,https://i1.28hse.com/2021/04/202104162235282776579_thumb.jpg,13,https://www.28hse.com/agent/1599,2021-04-02,1618629011.3728848,2021-04-16,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,241.0,祟安街23號https://i1.28hse.com/2021/04/20210402054447D7YymKv3bwQD_desktop.jpg ,/assets/img/image.png,0.0,1.0,True,1.0,15.0,True,False,True,False,False,False,False,False,True,False,False,True
unknown,https://www.28hse.com/rent/residential/property-1643975,紅磡,5300.0,https://i1.28hse.com/2021/03/202103250029251524702_thumb.jpg,13,,2021-03-25,1618629015.5455608,2021-04-09,1008.0,mid,保其利大廈Bulkeley Building九龍 紅磡座數及單位: 5/F屋苑樓齡: 48 年,1.0,140.0,寶其利街 183-187號,/assets/img/image.png,0.0,1.0,True,48.0,23.0,True,False,False,True,False,False,True,False,False,True,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1656563,紅磡,15500.0,https://i1.28hse.com/2021/04/20210416224140769481_thumb.jpg,13,https://www.28hse.com/agent/1599,2021-04-02,1618629018.1238654,2021-04-16,1008.0,unknown,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,322.0,祟安街23號https://i1.28hse.com/2021/04/20210402011347wzKLYj2Xf2Wn_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,15.0,True,True,False,False,False,False,False,False,True,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1549662,紅磡,15500.0,https://i1.28hse.com/2021/04/202104041255595388631_thumb.jpg,13,https://www.28hse.com/agent/1033,2021-03-23,1618629021.239814,2021-04-09,1008.0,mid,環海‧東岸九龍 紅磡屋苑樓齡: 3 年顯示環海‧東岸屋苑的更多資料,3.0,329.0,"祟安街23號https://maps.googleapis.com/maps/api/staticmap?center=22.311220,114.188873&zoom=18&language=zh-HK®ion=hk&size=380x150&maptype=roadmap&markers=color:red%7Clabel:%7C22.311220,114.188873&key=AIzaSyC5AJvAzZWLSH5-cnZU78r0EMs1SE7rLkE&signature=Kdx_rMcvdeyau_j16RQCVBUoqmA= ",/assets/img/image.png,2.0,1.0,False,3.0,25.0,True,True,False,False,True,True,False,False,True,False,True,True
悅目,https://www.28hse.com/rent/residential/property-1554368,紅磡,17000.0,https://i1.28hse.com/2021/03/202103161703076920223_thumb.jpg,13,https://www.28hse.com/agent/1033,2021-03-21,1618629024.3676538,2021-04-09,216.0,high,悅目九龍 紅磡屋苑樓齡: 4 年顯示悅目屋苑的更多資料,1.0,430.0,利工街9號https://i1.28hse.com/2021/03/20210317122928XdRYM8s5jy8c_desktop.jpg ,/assets/img/image.png,2.0,1.0,False,4.0,27.0,False,False,False,False,True,True,True,False,True,False,False,False
unknown,https://www.28hse.com/rent/residential/property-1668002,紅磡,18000.0,https://i1.28hse.com/2021/04/202104131618145089228_thumb.jpg,13,https://www.28hse.com/agent/719,2021-04-09,1618629027.3348718,2021-04-13,1008.0,high,紅磡單幢樓房Hung Hom Single Building九龍 紅磡,1.0,480.0,紅磡 紅磡單幢樓房,/assets/img/image.png,3.0,1.0,False,18.0,8.0,False,False,False,False,True,False,True,False,False,False,False,False
環海‧東岸,https://www.28hse.com/rent/residential/property-1656143,紅磡,13200.0,https://i1.28hse.com/2021/04/202104011905284099221_thumb.jpg,13,https://www.28hse.com/agent/1623,2021-04-01,1618629029.946381,2021-04-16,1008.0,high,環海‧東岸九龍 紅磡屋苑樓齡: 1 年顯示環海‧東岸屋苑的更多資料,3.0,270.0,祟安街23號https://i1.28hse.com/2021/04/20210401070523FeMejkPtXhKY_desktop.jpg ,/assets/img/image.png,1.0,1.0,False,1.0,16.0,True,True,False,False,True,True,False,False,True,False,True,True
